1449385.561599999899,-1379599.930200000061
1449400.980900000082,-1379606.370700000087
1449407.937600000063,-1379616.063799999887
1449417.62360000005,-1379668.625400000019
1449422.632500000065,-1379721.940100000007
1449434.724500000011,-1379789.400799999945
1449426.417200000025,-1379804.745300000068
1449431.058200000087,-1379818.6446
1449441.72359999991,-1379829.028399999952
1449448.681700000074,-1379838.728899999987
1449445.940399999963,-1379855.089699999895
1449440.661899999948,-1379874.404400000116
1449449.771900000051,-1379908.593700000085
1449440.553400000092,-1379918.361899999902
1449439.328800000018,-1379925.554699999979
1449441.670900000026,-1379947.475300000049
1449439.063000000082,-1379953.61819999991
1449359.251500000013,-1379967.790599999949
1449357.05290000001,-1379954.138199999928
1449365.952300000004,-1379942.508600000059
1449365.107199999969,-1379926.09300000011
1449357.445899999933,-1379934.322300000116
1449343.56520000007,-1379944.856699999887
1449339.527699999977,-1379956.960500000045
1449332.862399999984,-1379971.415599999949
1449294.544999999925,-1379982.699699999997
1449288.597599999979,-1379960.727299999911
1449278.347400000086,-1379934.372699999949
1449263.395100000082,-1379923.414199999999
1449239.890700000105,-1379915.113099999959
1449231.623700000113,-1379919.622100000037
1449225.964799999958,-1379917.988099999959
1449219.360399999889,-1379921.612200000091
1449218.612399999984,-1379928.09580000001
1449205.444600000046,-1379946.767800000031
1449200.039899999974,-1379957.842200000072
1449217.894000000088,-1380009.080199999968
1449243.27919999999,-1380043.818600000115
1449257.743500000099,-1380055.49589999998
1449267.215400000103,-1380058.428599999985
1449276.656500000041,-1380057.540700000012
1449286.651099999901,-1380048.920399999944
1449295.341500000097,-1380032.241900000023
1449291.882299999939,-1379999.672500000102
1449321.290899999905,-1379996.209199999925
1449333.191200000001,-1379999.383300000103
1449339.230299999937,-1380021.965599999996
1449342.635000000009,-1380020.769499999937
1449366.667799999937,-1380013.721499999985
1449366.265899999999,-1380011.225600000005
1449363.956500000088,-1379996.966299999971
1449434.045300000114,-1379985.640099999961
1449459.226100000087,-1379996.848400000017
1449477.367000000086,-1380023.852399999974
1449483.831800000044,-1380052.744699999923
1449498.736500000115,-1380074.531500000041
1449504.175499999896,-1380093.384899999946
1449504.223999999929,-1380104.853700000094
1449504.793499999912,-1380123.226400000043
1449493.521100000013,-1380149.877099999925
1449480.717600000091,-1380163.392599999905
1449488.378100000089,-1380177.453299999936
1449499.520000000019,-1380183.294500000076
1449504.96669999999,-1380183.689800000051
1449510.324400000041,-1380183.451700000092
1449516.632200000109,-1380177.985499999952
1449515.879999999888,-1380162.1875
1449512.775300000096,-1380142.950500000035
1449512.239899999928,-1380132.208000000101
1449519.192700000014,-1380119.619299999904
1449533.378299999982,-1380088.681499999948
1449547.214200000046,-1380066.700600000098
1449587.39189999993,-1380055.756000000052
1449615.345399999991,-1380054.423500000034
1449629.721799999941,-1380069.299799999921
1449637.968700000085,-1380083.250500000082
1449651.604100000113,-1380082.319099999964
1449658.652299999958,-1380088.827300000004
1449663.4151000001,-1380107.149299999932
1449680.46800000011,-1380131.142800000031
1449687.408899999922,-1380159.31799999997
1449686.050400000066,-1380180.554199999897
1449664.683200000087,-1380196.737399999984
1449655.683299999917,-1380207.74319999991
1449653.153699999908,-1380210.703599999892
1449670.448700000066,-1380221.284100000048
